time,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,engine_load_value,altitude,id_vehicle,latitude,longitude,id_driver,heart_rate,body_temperature,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed
13:47:39,4.0,852.0,,14.9019607843137,,13.1,75.0,0.0040958930833333,33.3333333333333,2479.0,2,-0.298012,-78.460465,2,83.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
13:47:40,1.0,980.0,-0.210512793334,14.1176470588235,95.0,13.2,75.0,0.0042441050277777,33.7254901960784,2477.1280839983,2,-0.298021,-78.460463,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
13:47:41,0.0,785.0,-0.496609719933472,13.7254901960784,95.0,12.7,75.0,0.0042441050277777,29.4117647058824,2477.04360325302,2,-0.298021,-78.460464,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
13:47:42,0.0,661.0,-0.132217107852943,18.0392156862745,95.0,13.3,75.0,0.0042441050277777,39.2156862745098,,2,-0.298021,-78.460464,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
13:47:43,5.0,1436.0,0.341267907743381,16.078431372549,95.0,13.4,75.0,0.0056193257777777,32.5490196078431,2479.0,2,-0.298018,-78.460466,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
13:47:44,9.0,1372.0,0.81504987830467,21.9607843137255,95.0,13.4,75.0,0.0080118199166666,66.6666666666667,2479.0,2,-0.298014,-78.460469,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
13:47:45,12.0,1931.0,0.911492827640029,20.7843137254902,96.0,13.4,75.0,0.0113906359444444,49.0196078431373,2479.0,2,-0.298006,-78.460478,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
13:47:46,15.0,1270.0,0.772952702977728,20.0,95.0,13.4,75.0,0.0158435907777778,72.9411764705882,2479.0,2,-0.297987,-78.460496,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
13:47:47,17.0,1408.0,0.6493184060538,15.2941176470588,95.0,13.3,75.0,0.0201412951666667,36.8627450980392,2479.0,2,-0.297964,-78.46052,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
13:47:48,17.0,1440.0,0.268906329400476,15.2941176470588,95.0,13.3,75.0,0.0254767102222222,27.4509803921569,2480.0,2,-0.297935,-78.460549,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
13:47:49,18.0,1544.0,0.221704860627656,14.9019607843137,,13.4,75.0,0.0298890212222222,31.7647058823529,2481.0,2,-0.297902,-78.460582,2,83.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,30.0,70.0
13:47:50,18.0,1504.0,0.11069859942228,17.6470588235294,93.0,13.5,75.0,0.0347267732222222,36.4705882352941,2482.0,2,-0.29786,-78.460629,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,29.0,70.0
13:47:51,20.0,1645.0,0.227582667970369,18.0392156862745,93.0,13.5,75.0,0.04070807625,38.0392156862745,2483.0,2,-0.297826,-78.460652,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,28.0,70.0
13:47:52,21.0,1743.0,0.397527733681351,15.6862745098039,93.0,13.5,75.0,0.04622715275,36.8627450980392,2484.0,2,-0.297793,-78.460676,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,28.0,70.0
13:47:53,20.0,1726.0,,16.078431372549,93.0,13.4,75.0,0.0497994888611111,22.7450980392157,2486.0,2,-0.297763,-78.460703,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,28.0,70.0
13:47:54,20.0,1628.0,-0.262106693769338,15.6862745098039,92.0,13.4,75.0,0.0554816659444444,23.1372549019608,2487.0,2,-0.297729,-78.460742,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,28.0,70.0
13:47:55,19.0,1563.0,-0.270875874050758,15.2941176470588,92.0,13.5,75.0,0.0606204002777778,23.5294117647059,2487.0,2,-0.297698,-78.460772,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
13:47:56,17.0,1434.0,-0.407014918399207,15.2941176470588,91.0,13.5,75.0,0.0630022872777778,23.5294117647059,2488.0,2,-0.297666,-78.460804,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
13:47:57,15.0,1337.0,-0.429091515685882,16.078431372549,,13.3,75.0,0.0675194343611111,23.5294117647059,2487.0,2,-0.297636,-78.460837,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,27.0,70.0
13:47:58,15.0,1354.0,-0.358794244815453,14.9019607843137,90.0,13.4,75.0,0.0716386751944444,22.3529411764706,2487.0,2,-0.297605,-78.460867,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,26.0,70.0
13:47:59,13.0,949.0,-0.397436972839202,14.1176470588235,,13.3,75.0,0.0772137602222222,23.1372549019608,2487.0,2,-0.297573,-78.460892,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,24.0,70.0
13:48:00,11.0,912.0,-0.547218139974898,14.1176470588235,90.0,13.4,75.0,0.0799713586666667,24.3137254901961,2488.0,2,-0.297542,-78.460918,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,18.0,70.0
13:48:01,8.0,889.0,-0.708723884134372,14.5098039215686,90.0,13.4,75.0,0.0821006793055556,27.4509803921569,2487.0,2,-0.29752,-78.460942,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,16.0,70.0
13:48:02,5.0,953.0,-0.92951336060993,14.5098039215686,90.0,13.4,75.0,0.0833319217222222,25.8823529411765,2487.0,2,-0.297499,-78.46096,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,15.0,70.0
13:48:03,2.0,919.0,-0.80599600416197,13.3333333333333,90.0,13.3,75.0,0.0836195100555556,22.7450980392157,2487.0,2,-0.297481,-78.460975,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:04,0.0,888.0,-0.79547919446213,13.3333333333333,90.0,13.4,75.0,0.0836195100555556,21.9607843137255,,2,-0.297472,-78.460983,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:05,0.0,630.0,-0.340564387116651,12.9411764705882,90.0,13.2,75.0,0.0836195100555556,22.3529411764706,2486.0,2,-0.297468,-78.460988,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:06,0.0,599.0,0.0,13.3333333333333,90.0,13.3,75.0,0.0836195100555556,24.7058823529412,2476.26424497265,2,-0.297465,-78.460989,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:07,0.0,628.0,0.0,12.9411764705882,90.0,13.5,75.0,0.0836195100555556,23.1372549019608,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:08,0.0,633.0,0.0,12.9411764705882,90.0,13.3,75.0,0.0836195100555556,24.3137254901961,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:09,0.0,592.0,0.0,12.9411764705882,,13.5,75.0,0.0836195100555556,24.3137254901961,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:10,0.0,601.0,0.0,12.9411764705882,90.0,13.4,75.0,0.0836195100555556,23.5294117647059,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:11,0.0,588.0,0.0,12.9411764705882,90.0,13.0,75.0,0.0836195100555556,23.921568627451,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:12,0.0,626.0,0.0,12.9411764705882,90.0,13.4,75.0,0.0836195100555556,23.5294117647059,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:13,0.0,588.0,0.0,12.9411764705882,90.0,13.3,75.0,0.0836195100555556,23.1372549019608,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:14,0.0,617.0,0.0,12.9411764705882,90.0,13.1,75.0,0.0836195100555556,23.5294117647059,,2,-0.297463,-78.460994,2,79.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:15,0.0,609.0,0.0,12.9411764705882,89.0,13.3,75.0,0.0836195100555556,23.5294117647059,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:16,0.0,600.0,0.0,12.9411764705882,89.0,13.2,75.0,0.0836195100555556,23.921568627451,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:17,0.0,591.0,0.0,12.9411764705882,,13.2,75.0,0.0836195100555556,23.1372549019608,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:18,,606.0,,12.9411764705882,89.0,13.0,75.0,,23.921568627451,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:19,0.0,602.0,0.0,12.9411764705882,,12.8,75.0,0.0836195100555556,25.0980392156863,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:20,0.0,591.0,0.0,12.9411764705882,89.0,13.2,75.0,0.0836195100555556,23.921568627451,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:21,0.0,610.0,0.0,12.9411764705882,89.0,13.3,75.0,0.0836195100555556,24.3137254901961,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:22,0.0,592.0,0.0,12.9411764705882,89.0,13.4,75.0,0.0836195100555556,23.921568627451,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:23,0.0,622.0,0.0,12.9411764705882,89.0,13.0,75.0,0.0836195100555556,25.0980392156863,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:24,0.0,597.0,0.0,12.9411764705882,89.0,13.2,75.0,0.0836195100555556,23.921568627451,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:25,0.0,604.0,0.0,12.9411764705882,90.0,13.2,75.0,0.0836195100555556,25.0980392156863,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:26,0.0,590.0,0.0,12.9411764705882,90.0,13.1,75.0,0.0836195100555556,24.7058823529412,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:27,0.0,580.0,0.0,12.9411764705882,,13.1,75.0,0.0836195100555556,25.4901960784314,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:28,0.0,600.0,0.0,12.9411764705882,90.0,13.3,75.0,0.0836195100555556,26.2745098039216,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:29,0.0,595.0,0.0,12.9411764705882,90.0,13.1,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:30,0.0,605.0,0.0,12.9411764705882,90.0,13.5,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:31,0.0,598.0,0.0,12.9411764705882,90.0,13.0,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:32,0.0,611.0,0.0,12.9411764705882,90.0,13.4,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,76.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:33,0.0,590.0,0.0,12.9411764705882,90.0,13.3,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:34,0.0,615.0,0.0,12.9411764705882,90.0,13.0,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:35,0.0,599.0,0.0,12.9411764705882,90.0,13.4,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:36,0.0,596.0,0.0,12.9411764705882,,13.1,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:37,0.0,583.0,0.0,12.9411764705882,90.0,13.1,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:38,0.0,598.0,0.0,12.9411764705882,90.0,12.7,75.0,0.0836195100555556,25.8823529411765,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:39,0.0,589.0,0.0,12.9411764705882,,13.3,75.0,0.0836195100555556,26.2745098039216,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:40,0.0,615.0,0.0,12.9411764705882,90.0,13.3,75.0,0.0836195100555556,26.2745098039216,,2,-0.297463,-78.460994,2,75.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:41,2.0,1501.0,0.0,32.9411764705882,91.0,13.6,75.0,0.0838964521666667,76.4705882352941,,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:42,11.0,1580.0,0.948753893353914,29.4117647058824,91.0,13.5,75.0,0.0865114758333334,83.921568627451,2476.36776922726,2,-0.297463,-78.460994,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:43,14.0,2267.0,1.64659207472841,16.4705882352941,91.0,13.5,75.0,0.0896099418333333,77.6470588235294,2486.0,2,-0.297459,-78.460995,2,78.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:44,19.0,1714.0,1.41774912166543,52.5490196078431,90.0,13.3,75.0,0.0948414863611111,89.0196078431373,2486.0,2,-0.297443,-78.461,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,12.0,70.0
13:48:45,24.0,1961.0,1.18620576499323,61.5686274509804,90.0,13.1,75.0,0.101022873944444,93.7254901960784,2486.0,2,-0.297416,-78.461016,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,11.0,70.0
13:48:46,30.0,2444.0,1.50838395730433,58.4313725490196,90.0,12.8,75.0,0.109131952694444,90.9803921568627,2486.0,2,-0.297382,-78.461041,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,11.0,70.0
13:48:47,33.0,2629.0,1.16553414821576,49.4117647058824,90.0,12.5,75.0,0.119167886138889,87.843137254902,2487.0,2,-0.297337,-78.461071,2,81.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
13:48:48,36.0,1829.0,0.805047856150314,55.2941176470588,90.0,12.2,75.0,0.128360551805556,91.7647058823529,2487.0,2,-0.297282,-78.461105,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
13:48:49,40.0,2068.0,0.927285060886597,52.156862745098,90.0,12.1,75.0,0.140583292361111,93.3333333333333,2488.0,2,-0.297209,-78.461151,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
13:48:50,43.0,2213.0,1.02686040921209,54.9019607843137,,12.0,75.0,0.15018659225,92.9411764705882,2487.0,2,-0.29713,-78.461208,2,83.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
13:48:51,46.0,2396.0,0.93213448534343,57.2549019607843,91.0,12.2,75.0,0.162865445833333,90.5882352941177,2487.0,2,-0.29704,-78.461275,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
13:48:52,50.0,2550.0,0.92380759112863,30.5882352941176,91.0,12.1,75.0,0.177845261333333,78.8235294117647,2487.0,2,-0.29694,-78.461343,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
13:48:53,51.0,2818.0,0.67312685355576,36.4705882352941,91.0,12.0,75.0,0.191461741416667,86.2745098039216,2487.0,2,-0.296827,-78.461404,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
13:48:54,54.0,2116.0,0.536894913794757,40.3921568627451,90.0,12.1,75.0,0.207735655138889,88.2352941176471,2486.0,2,-0.296696,-78.461461,2,83.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
13:48:55,55.0,2160.0,0.407976881484119,21.1764705882353,90.0,12.0,75.0,0.223392100527778,58.0392156862745,2485.0,2,-0.296564,-78.461515,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
13:48:56,55.0,2162.0,0.404531117447794,16.078431372549,90.0,12.2,75.0,0.23123690025,21.9607843137255,2484.0,2,-0.29643,-78.461564,2,82.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
13:48:57,55.0,2152.0,0.117277095119535,16.4705882352941,,,75.0,0.243782293305556,21.5686274509804,2484.0,2,-0.296293,-78.461611,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,10.0,70.0
13:48:58,,,,,,12.6,,,,2484.0,2,-0.296151,-78.461661,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
13:48:59,57.0,2220.0,0.140065692826882,20.0,90.0,12.7,75.0,0.284888321277778,43.1372549019608,2483.0,2,-0.296151,-78.461661,2,81.0,32.0,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
13:49:00,58.0,2262.0,0.138821553494366,20.3921568627451,90.0,13.0,75.0,0.302120592638889,41.9607843137255,2482.0,2,-0.295877,-78.461763,2,,,Clouds and sun,False,True,25.1,7.2,338.0,57.0,17.7,4.0,64.0,733.0,1014.2,0.0,9.0,70.0
