,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
3430,16,68.0,2463.0,0.0,70.2,95.0,26.3,64.0,6,16.1,1.3,26.0,90.0,1.0
3431,16,68.0,2476.0,0.0,78.8,95.0,26.3,64.0,6,16.1,1.3,18.0,90.0,1.0
3432,16,68.0,2479.0,0.0,53.3,95.0,26.3,66.0,6,16.1,1.3,18.0,80.0,2.0
3433,16,69.0,2482.0,0.17,78.8,95.0,26.3,66.0,6,16.1,1.3,12.0,80.0,2.0
3434,16,68.0,2451.0,-0.15,44.3,95.0,26.3,66.0,6,16.1,1.3,12.0,80.0,2.0
3435,16,67.0,2423.0,-0.46,33.7,95.0,26.3,66.0,6,16.1,1.3,11.0,80.0,2.0
3436,16,66.0,2360.0,-0.74,37.6,95.0,26.3,66.0,6,16.1,1.3,11.0,80.0,1.0
3437,16,64.0,2337.0,-0.5,55.7,95.0,26.3,66.0,6,16.1,1.3,9.0,80.0,1.0
3438,16,63.0,2279.0,-0.69,27.5,95.0,26.3,66.0,6,16.1,1.3,10.0,80.0,1.0
3439,16,61.0,2201.0,-0.79,25.9,95.0,26.3,66.0,6,16.1,1.3,10.0,80.0,1.0
3440,16,57.0,2096.0,-0.78,37.6,95.0,26.3,65.0,6,16.1,1.3,10.0,80.0,1.0
3441,16,57.0,2060.0,-0.38,61.6,95.0,26.3,65.0,6,16.1,1.3,8.0,80.0,1.0
3442,16,57.0,2071.0,0.0,80.8,95.0,26.3,65.0,6,16.1,1.3,7.0,80.0,1.0
3443,16,58.0,2092.0,0.25,76.9,95.0,26.3,66.0,6,16.1,1.3,6.0,80.0,1.0
3444,16,58.0,2114.0,0.0,82.0,95.0,26.3,66.0,6,16.1,1.3,5.0,80.0,1.0
3445,16,59.0,2138.0,0.26,82.0,95.0,26.3,66.0,6,16.1,1.3,5.0,80.0,1.0
3446,16,60.0,2250.0,0.0,82.0,95.0,26.3,66.0,6,16.1,1.3,5.0,80.0,1.0
3447,16,59.0,3259.0,-0.27,57.3,95.0,26.3,66.0,6,16.1,1.3,5.0,80.0,1.0
3448,16,61.0,3096.0,0.58,81.6,95.0,26.3,66.0,6,16.1,1.3,6.0,80.0,1.0
3449,16,63.0,3186.0,0.38,82.0,95.0,26.3,66.0,6,16.1,1.3,8.0,80.0,1.0
3450,16,65.0,3308.0,0.5,82.0,95.0,26.3,66.0,6,16.1,1.3,8.0,80.0,1.0
3451,16,67.0,3387.0,0.51,82.0,95.0,26.3,66.0,6,16.1,1.3,11.0,90.0,1.0
3452,16,69.0,3487.0,0.4,82.0,95.0,26.3,67.0,6,16.1,1.3,14.0,90.0,1.0
3453,16,69.0,3404.0,0.32,72.5,95.0,26.3,67.0,6,16.1,1.3,15.0,90.0,1.0
3454,16,69.0,2738.0,0.0,72.9,95.0,26.3,67.0,6,16.1,1.3,15.0,90.0,1.0
3455,16,69.0,2493.0,0.18,81.6,95.0,26.3,70.0,6,16.1,1.3,18.0,80.0,0.0
3456,16,69.0,2510.0,0.0,82.0,95.0,26.3,70.0,6,16.1,4.7,9.0,70.0,1.0
3457,16,70.0,2519.0,0.0,82.0,95.0,26.3,70.0,6,16.1,4.7,9.0,70.0,1.0
3458,16,71.0,2549.0,0.0,82.0,95.0,26.3,71.0,6,16.1,1.3,22.0,80.0,0.0
3459,16,71.0,2556.0,0.0,82.0,95.0,26.3,71.0,6,16.1,1.3,22.0,90.0,0.0
3460,16,71.0,2548.0,-0.26,70.6,95.0,26.3,71.0,6,16.1,1.3,24.0,90.0,0.0
3461,16,71.0,2584.0,0.0,82.0,95.0,26.3,71.0,6,16.1,1.3,26.0,90.0,0.0
3462,16,72.0,2607.0,0.23,82.0,95.0,26.3,71.0,6,16.1,1.3,28.0,90.0,0.0
3463,16,74.0,2647.0,0.24,82.0,95.0,26.3,71.0,6,16.1,1.3,26.0,90.0,0.0
3464,16,74.0,2679.0,0.26,81.2,95.0,26.3,73.0,6,16.1,1.3,28.0,90.0,0.0
3465,16,74.0,2686.0,0.0,36.9,95.0,26.3,73.0,6,16.1,1.3,28.0,90.0,0.0
3466,16,73.0,2621.0,-0.5,27.5,95.0,26.3,73.0,6,16.1,1.3,28.0,90.0,0.0
3467,16,72.0,2623.0,-0.48,36.9,95.0,26.3,70.0,6,16.1,1.3,27.0,90.0,0.0
3468,16,72.0,2613.0,0.0,66.7,95.0,26.3,70.0,6,16.1,1.3,26.0,90.0,0.0
3469,16,75.0,2686.0,0.27,81.6,95.0,26.3,69.0,6,16.1,1.3,25.0,90.0,0.0
3470,16,75.0,2704.0,0.24,38.4,95.0,26.3,69.0,6,16.1,1.3,25.0,70.0,0.0
3471,16,76.0,2759.0,0.0,70.2,95.0,26.3,69.0,6,16.1,1.3,24.0,70.0,0.0
3472,16,79.0,2844.0,0.35,50.2,95.0,26.3,66.0,6,16.1,1.3,24.0,70.0,0.0
3473,16,79.0,2846.0,0.0,28.6,95.0,26.3,66.0,6,16.1,1.3,22.0,70.0,0.0
3474,16,77.0,2847.0,-0.37,36.5,95.0,26.3,66.0,6,16.1,1.3,23.0,70.0,0.0
3475,16,77.0,2793.0,-0.21,31.8,95.0,26.3,66.0,6,16.1,4.7,9.0,70.0,1.0
3476,16,77.0,2769.0,-0.25,28.6,95.0,26.3,65.0,6,16.1,4.7,9.0,70.0,1.0
3477,16,76.0,2758.0,-0.49,27.8,95.0,26.3,65.0,6,16.1,1.3,83.0,90.0,2.0
3478,16,74.0,2692.0,-0.52,27.5,95.0,26.3,65.0,6,16.1,1.3,92.0,90.0,2.0
3479,16,73.0,2642.0,-0.53,27.5,95.0,26.3,62.0,6,16.1,1.3,90.0,90.0,2.0
3480,16,72.0,2561.0,-0.48,27.1,95.0,26.3,62.0,6,16.1,1.3,87.0,90.0,2.0
3481,16,70.0,2510.0,-0.62,32.2,95.0,26.3,62.0,6,16.1,1.3,86.0,90.0,2.0
3482,16,69.0,2530.0,-0.27,39.6,95.0,26.3,61.0,6,16.1,1.3,84.0,90.0,2.0
3483,16,69.0,2498.0,-0.26,26.7,95.0,26.3,61.0,6,16.1,1.3,83.0,90.0,2.0
3484,16,69.0,2485.0,-0.25,37.6,95.0,26.3,61.0,6,16.1,1.3,85.0,90.0,2.0
3485,16,69.0,2471.0,-0.51,32.5,95.0,26.3,61.0,6,16.1,1.3,86.0,90.0,2.0
3486,16,68.0,2448.0,-0.51,36.5,95.0,26.3,61.0,6,16.1,1.3,85.0,50.0,2.0
3487,16,68.0,2453.0,0.22,55.3,95.0,26.3,61.0,6,16.1,1.3,86.0,90.0,2.0
3488,16,69.0,2481.0,0.0,37.6,95.0,26.3,59.0,6,16.1,1.3,85.0,90.0,2.0
3489,16,69.0,2489.0,0.24,52.9,95.0,26.3,59.0,6,16.1,1.3,84.0,90.0,2.0
3490,16,70.0,2532.0,0.0,65.9,95.0,26.3,59.0,6,16.1,1.3,87.0,90.0,2.0
3491,16,72.0,2589.0,0.26,73.7,95.0,26.3,59.0,6,16.1,1.3,86.0,90.0,2.0
3492,16,72.0,2614.0,0.29,32.5,95.0,26.3,59.0,6,16.1,1.3,86.0,90.0,2.0
3493,16,73.0,2630.0,0.15,39.2,95.0,26.3,59.0,6,16.1,1.3,87.0,90.0,2.0
3494,16,73.0,2672.0,-0.2,36.9,95.0,26.3,59.0,6,16.1,1.3,86.0,90.0,2.0
3495,16,74.0,2655.0,-0.23,71.8,95.0,26.3,59.0,6,16.1,4.7,9.0,70.0,1.0
3496,16,75.0,2723.0,0.41,77.3,95.0,26.3,59.0,6,16.1,4.7,9.0,70.0,1.0
3497,16,76.0,2757.0,0.21,73.7,95.0,26.3,61.0,6,16.1,1.3,24.0,90.0,1.0
3498,16,78.0,2796.0,0.25,74.1,95.0,26.3,61.0,6,16.1,1.3,17.0,90.0,1.0
3499,16,78.0,2831.0,0.0,77.3,95.0,26.3,61.0,6,16.1,1.3,15.0,90.0,1.0
3500,16,78.0,2844.0,0.0,72.5,95.0,26.3,64.0,6,16.1,1.3,16.0,90.0,1.0
3501,16,79.0,2868.0,0.24,81.6,95.0,26.3,64.0,6,16.1,1.3,15.0,90.0,1.0
3502,16,80.0,2886.0,0.25,82.0,95.0,26.3,64.0,6,16.1,1.3,16.0,90.0,1.0
3503,16,80.0,2894.0,0.0,78.8,95.0,26.3,62.0,6,16.1,1.3,20.0,90.0,1.0
3504,16,80.0,2882.0,-0.22,29.8,95.0,26.3,62.0,6,16.1,1.3,17.0,80.0,0.0
3505,16,78.0,2835.0,-0.52,52.2,95.0,26.3,62.0,6,16.1,1.3,17.0,80.0,0.0
3506,16,78.0,2810.0,-0.27,38.4,95.0,26.3,62.0,6,16.1,1.3,14.0,80.0,0.0
3507,16,77.0,2768.0,-0.49,42.4,95.0,26.3,62.0,6,16.1,1.3,14.0,80.0,0.0
3508,16,75.0,2730.0,-0.5,46.3,95.0,26.3,62.0,6,16.1,1.3,17.0,80.0,0.0
3509,16,75.0,2703.0,-0.25,41.6,95.0,26.3,64.0,6,16.1,1.3,16.0,80.0,0.0
3510,16,73.0,2656.0,-0.54,39.6,95.0,26.3,64.0,6,16.1,1.3,17.0,80.0,0.0
3511,16,73.0,2629.0,-0.19,42.4,95.0,26.3,64.0,6,16.1,1.3,17.0,80.0,0.0
3512,16,72.0,2615.0,-0.16,72.9,95.0,26.3,67.0,6,16.1,1.3,18.0,70.0,0.0
3513,16,72.0,2597.0,-0.15,27.5,95.0,26.3,67.0,6,16.1,1.3,16.0,70.0,0.0
3514,16,70.0,2575.0,-0.39,75.7,95.0,26.3,67.0,6,16.1,1.3,15.0,70.0,0.0
3515,16,71.0,2560.0,-0.21,81.6,95.0,26.3,69.0,6,16.1,4.7,9.0,70.0,1.0
3516,16,72.0,2587.0,0.23,82.0,95.0,26.3,69.0,6,16.1,4.7,9.0,70.0,1.0
3517,16,72.0,2583.0,-0.27,61.2,95.0,26.3,69.0,6,16.1,1.3,16.0,70.0,0.0
3518,16,72.0,2602.0,0.26,81.6,95.0,26.3,70.0,6,16.1,1.3,17.0,70.0,0.0
3519,16,73.0,2636.0,0.26,82.0,95.0,26.3,70.0,6,16.1,1.3,16.0,70.0,0.0
3520,16,74.0,2661.0,0.0,78.8,95.0,26.3,70.0,6,16.1,1.3,15.0,80.0,0.0
3521,16,74.0,2668.0,0.0,78.8,95.0,26.3,71.0,6,16.1,1.3,15.0,80.0,0.0
3522,16,74.0,2661.0,-0.27,62.0,95.0,26.3,71.0,6,16.1,1.3,10.0,80.0,0.0
3523,16,73.0,2647.0,-0.26,53.3,95.0,26.3,71.0,6,16.1,1.3,11.0,80.0,0.0
3524,16,72.0,2628.0,-0.53,37.3,95.0,26.3,72.0,6,16.1,1.3,12.0,80.0,0.0
3525,16,72.0,2587.0,-0.27,69.0,95.0,26.3,72.0,6,16.1,1.3,13.0,80.0,0.0
3526,16,72.0,2590.0,0.25,78.8,95.0,26.3,72.0,6,16.1,1.3,12.0,70.0,0.0
3527,16,71.0,2546.0,-0.27,44.3,95.0,26.3,71.0,6,16.1,1.3,12.0,70.0,0.0
3528,16,71.0,2569.0,0.0,80.4,95.0,26.3,71.0,6,16.1,1.3,11.0,70.0,0.0
3529,16,71.0,2571.0,0.0,61.2,95.0,26.3,71.0,6,16.1,1.3,11.0,70.0,0.0
3530,16,71.0,2582.0,0.0,76.9,95.0,26.3,69.0,6,16.1,1.3,10.0,70.0,0.0
3531,16,72.0,2578.0,0.0,47.1,95.0,26.3,69.0,6,16.1,1.3,11.0,70.0,0.0
3532,16,72.0,2594.0,0.16,77.3,95.0,26.3,69.0,6,16.1,1.3,9.0,70.0,0.0
3533,16,71.0,2586.0,-0.16,29.8,95.0,26.3,66.0,6,16.1,1.3,9.0,90.0,0.0
3534,16,71.0,2552.0,-0.36,75.7,95.0,26.3,66.0,6,16.1,1.3,10.0,90.0,0.0
3535,16,72.0,2591.0,0.25,82.0,95.0,26.3,67.0,6,16.1,4.7,9.0,70.0,1.0
3536,16,73.0,2622.0,0.21,82.0,95.0,26.3,67.0,6,16.1,4.7,9.0,70.0,1.0
3537,16,73.0,2647.0,0.21,82.0,95.0,26.3,67.0,6,16.1,1.3,15.0,90.0,0.0
3538,16,73.0,2648.0,0.0,34.1,95.0,26.3,67.0,6,16.1,1.3,14.0,90.0,0.0
3539,16,73.0,2632.0,0.0,78.4,95.0,26.3,67.0,6,16.1,1.3,15.0,90.0,0.0
3540,16,72.0,2616.0,-0.26,38.8,95.0,26.3,67.0,6,16.1,1.3,29.0,90.0,0.0
3541,16,72.0,2603.0,-0.23,66.7,95.0,26.3,67.0,6,16.1,1.3,29.0,50.0,3.0
3542,16,73.0,2638.0,0.0,81.6,95.0,26.3,67.0,6,16.1,1.3,29.0,90.0,3.0
3543,16,73.0,2630.0,-0.25,28.6,95.0,26.3,67.0,6,16.1,1.3,28.0,90.0,3.0
3544,16,72.0,2582.0,-0.42,52.2,95.0,26.3,66.0,6,16.1,1.3,28.0,90.0,3.0
3545,16,73.0,2638.0,0.46,81.2,95.0,26.3,66.0,6,16.1,1.3,27.0,90.0,3.0
3546,16,74.0,2694.0,0.25,82.0,95.0,26.3,66.0,6,16.1,1.3,27.0,90.0,3.0
3547,16,76.0,2723.0,0.25,82.0,95.0,26.3,65.0,6,16.1,1.3,25.0,90.0,3.0
3548,16,76.0,2744.0,0.0,41.6,95.0,26.3,65.0,6,16.1,1.3,26.0,90.0,3.0
3549,16,77.0,2772.0,0.0,77.6,95.0,26.3,65.0,6,16.1,1.3,26.0,90.0,3.0
3550,16,77.0,2792.0,0.0,78.8,95.0,26.3,65.0,6,16.1,1.3,27.0,90.0,3.0
3551,16,77.0,2796.0,0.0,38.0,95.0,26.3,65.0,6,16.1,1.3,27.0,90.0,0.0
3552,16,77.0,2774.0,0.0,44.7,95.0,26.3,65.0,6,16.1,1.3,28.0,90.0,0.0
3553,16,77.0,2781.0,0.0,39.6,95.0,26.3,66.0,6,16.1,1.3,14.0,90.0,0.0
3554,16,77.0,2786.0,0.0,62.4,95.0,26.3,66.0,6,16.1,4.7,4.0,90.0,0.0
3555,16,78.0,2838.0,0.22,81.6,95.0,26.3,66.0,6,16.1,4.7,9.0,70.0,1.0
3556,16,79.0,2856.0,0.26,68.2,95.0,26.3,66.0,6,16.1,4.7,9.0,70.0,1.0
3557,16,80.0,2879.0,0.0,78.8,95.0,26.3,66.0,6,16.1,4.7,10.0,90.0,0.0
3558,16,81.0,2929.0,0.25,82.0,95.0,26.3,66.0,6,16.1,4.7,10.0,90.0,0.0
3559,16,82.0,2973.0,0.24,82.0,95.0,26.3,66.0,6,16.1,4.7,10.0,90.0,0.0
3560,16,83.0,2979.0,0.0,64.3,95.0,26.3,66.0,6,16.1,4.7,10.0,50.0,0.0
3561,16,83.0,2977.0,-0.26,39.6,95.0,26.3,66.0,6,16.1,4.7,10.0,50.0,0.0
3562,16,82.0,2966.0,-0.24,77.6,95.0,26.3,68.0,6,16.1,4.7,10.0,90.0,0.0
3563,16,82.0,2961.0,-0.24,43.1,95.0,26.3,68.0,6,16.1,4.7,10.0,90.0,0.0
3564,16,82.0,2937.0,-0.26,78.4,95.0,26.3,68.0,6,16.1,4.7,10.0,90.0,0.0
3565,16,81.0,2928.0,-0.24,38.4,95.0,26.3,68.0,6,16.1,4.7,10.0,90.0,0.0
3566,16,79.0,2829.0,-0.78,27.8,95.0,26.3,68.0,6,16.1,4.7,11.0,90.0,0.0
3567,16,76.0,2759.0,-0.75,38.4,95.0,26.3,68.0,6,16.1,4.7,11.0,90.0,0.0
3568,16,73.0,2664.0,-0.63,37.6,95.0,26.3,68.0,6,16.1,4.7,11.0,90.0,0.0
3569,16,71.0,2585.0,-0.84,54.9,95.0,26.3,66.0,6,16.1,4.7,11.0,90.0,0.0
3570,16,70.0,2520.0,-0.56,34.9,95.0,26.3,66.0,6,16.1,4.7,11.0,90.0,0.0
3571,16,69.0,2476.0,-0.55,33.7,95.0,26.3,66.0,6,16.1,4.7,11.0,90.0,1.0
3572,16,66.0,2398.0,-0.67,26.7,95.0,26.3,66.0,6,16.1,4.7,13.0,90.0,1.0
3573,16,63.0,2271.0,-1.03,26.7,95.0,26.3,69.0,6,16.1,4.7,12.0,90.0,1.0
3574,16,59.0,2144.0,-1.22,36.5,95.0,26.3,69.0,6,16.1,4.7,11.0,90.0,1.0
3575,16,57.0,2071.0,-0.51,77.6,95.0,26.3,69.0,6,16.1,4.7,11.0,90.0,1.0
3576,16,57.0,2063.0,0.0,82.0,95.0,26.3,69.0,6,16.1,4.7,7.0,90.0,1.0
3577,16,57.0,2061.0,0.0,82.0,95.0,26.3,72.0,6,16.1,4.7,8.0,90.0,1.0
3578,16,57.0,2062.0,0.0,82.0,95.0,26.3,72.0,6,16.1,4.7,8.0,90.0,1.0
3579,16,57.0,2062.0,0.0,82.0,95.0,26.3,74.0,6,16.1,4.7,7.0,90.0,1.0
3580,16,57.0,2063.0,0.0,82.0,95.0,26.3,74.0,6,16.1,4.7,7.0,90.0,1.0
3581,16,57.0,2689.0,-0.74,74.1,95.0,26.3,74.0,6,16.1,4.7,7.0,90.0,1.0
3582,16,56.0,3079.0,0.25,79.6,95.0,26.3,74.0,6,16.1,4.7,7.0,90.0,1.0
3583,16,57.0,2918.0,0.25,82.0,95.0,26.3,72.0,6,16.1,4.7,7.0,90.0,1.0
3584,16,59.0,2994.0,0.41,82.0,95.0,26.3,72.0,6,16.1,4.7,7.0,90.0,1.0
3585,16,60.0,3030.0,0.43,81.2,95.0,26.3,72.0,6,16.1,4.7,7.0,90.0,1.0
3586,16,58.0,2948.0,-0.77,28.2,95.0,26.3,72.0,6,16.1,4.7,8.0,90.0,1.0
3587,16,55.0,2789.0,-1.02,27.8,95.0,26.3,68.0,6,16.1,4.7,8.0,70.0,1.0
3588,16,52.0,2679.0,-0.76,36.9,95.0,26.3,68.0,6,16.1,4.7,8.0,70.0,1.0
3589,16,52.0,2647.0,0.0,41.6,95.0,26.3,68.0,6,16.1,4.7,8.0,70.0,1.0
3590,16,52.0,2621.0,-0.25,32.9,95.0,26.3,68.0,6,16.1,4.7,8.0,70.0,1.0
3591,16,51.0,2590.0,-0.26,36.1,95.0,26.3,69.0,6,16.1,4.7,8.0,70.0,1.0
3592,16,50.0,2540.0,-0.3,38.4,95.0,26.3,69.0,6,16.1,4.7,8.0,70.0,1.0
3593,16,50.0,2588.0,-0.26,78.8,95.0,26.3,69.0,6,16.1,4.7,8.0,90.0,1.0
3594,16,53.0,2681.0,0.48,82.0,95.0,26.3,69.0,6,16.1,4.7,9.0,90.0,1.0
3595,16,53.0,2700.0,0.24,38.0,95.0,26.3,70.0,6,16.1,4.7,9.0,70.0,1.0
3596,16,52.0,2680.0,-0.48,38.0,95.0,26.3,70.0,6,16.1,4.7,9.0,70.0,1.0
3597,16,52.0,2019.0,-0.24,78.8,95.0,26.3,70.0,6,16.1,4.7,10.0,90.0,1.0
3598,16,53.0,1922.0,0.25,82.0,95.0,26.3,70.0,6,16.1,4.7,9.0,90.0,1.0
3599,16,54.0,1965.0,0.26,82.0,95.0,26.3,69.0,6,16.1,4.7,9.0,90.0,1.0
3600,16,55.0,2005.0,0.2,78.8,95.0,26.3,69.0,6,16.1,4.7,10.0,90.0,1.0
3601,16,56.0,2032.0,0.2,58.8,95.0,26.3,69.0,6,16.1,4.7,10.0,90.0,1.0
3602,16,55.0,2013.0,-0.5,31.0,95.0,26.3,69.0,6,16.1,4.7,11.0,90.0,1.0
3603,16,54.0,1972.0,0.0,38.0,95.0,26.3,68.0,6,16.1,4.7,13.0,90.0,1.0
3604,16,55.0,2005.0,0.25,43.9,95.0,26.3,68.0,6,16.1,4.7,49.0,90.0,1.0
3605,16,55.0,2006.0,0.0,36.1,95.0,26.3,68.0,6,16.1,4.7,50.0,90.0,1.0
3606,16,57.0,2065.0,0.26,80.0,95.0,26.3,68.0,6,16.1,4.7,50.0,90.0,1.0
3607,16,59.0,2122.0,0.5,82.0,95.0,26.3,66.0,6,16.1,4.7,50.0,90.0,1.0
3608,16,60.0,2175.0,0.39,82.0,95.0,26.3,66.0,6,16.1,4.7,51.0,90.0,1.0
3609,16,59.0,2114.0,-0.73,25.9,95.0,26.3,66.0,6,16.1,4.7,55.0,90.0,1.0
3610,16,57.0,2058.0,-0.8,25.5,95.0,26.3,66.0,6,16.1,4.7,56.0,90.0,1.0
3611,16,55.0,2007.0,-0.66,25.1,95.0,26.3,65.0,6,16.1,4.7,58.0,90.0,1.0
3612,16,52.0,1847.0,-0.84,24.3,95.0,26.3,65.0,6,16.1,4.7,58.0,90.0,1.0
3613,16,51.0,1834.0,-0.72,37.6,95.0,26.3,65.0,6,16.1,4.7,57.0,90.0,1.0
3614,16,51.0,1838.0,0.19,24.3,95.0,26.3,65.0,6,16.1,4.7,58.0,90.0,2.0
3615,16,51.0,1905.0,0.0,37.3,95.0,26.3,64.0,6,16.1,4.7,9.0,70.0,1.0
3616,16,53.0,1899.0,0.24,33.7,95.0,26.3,64.0,6,16.1,4.7,9.0,70.0,1.0
3617,16,54.0,1970.0,0.19,36.9,95.0,26.3,64.0,6,16.1,4.7,60.0,90.0,2.0
3618,16,56.0,2019.0,0.4,35.3,95.0,26.3,63.0,6,16.1,4.7,59.0,90.0,2.0
3619,16,58.0,2096.0,0.48,58.0,95.0,26.3,63.0,6,16.1,4.7,57.0,90.0,2.0
3620,16,60.0,2173.0,0.5,36.5,95.0,26.3,63.0,6,16.1,4.7,57.0,90.0,2.0
3621,16,61.0,2188.0,0.24,26.7,95.0,26.3,63.0,6,16.1,4.7,58.0,90.0,2.0
3622,16,62.0,2255.0,0.24,35.3,95.0,26.3,63.0,6,16.1,4.7,59.0,90.0,2.0
3623,16,63.0,2285.0,0.25,26.3,95.0,26.3,63.0,6,16.1,4.7,59.0,90.0,2.0
3624,16,63.0,2278.0,0.0,26.3,95.0,26.3,62.0,6,16.1,4.7,62.0,90.0,2.0
3625,16,63.0,2265.0,0.0,26.3,95.0,26.3,62.0,6,16.1,4.7,62.0,50.0,2.0
3626,16,63.0,2273.0,-0.2,26.3,95.0,26.3,62.0,6,16.1,4.7,61.0,50.0,2.0
3627,16,63.0,2290.0,0.0,26.3,95.0,26.3,63.0,6,16.1,4.7,61.0,50.0,2.0
3628,16,64.0,2314.0,0.24,26.7,95.0,26.3,63.0,6,16.1,4.7,60.0,50.0,2.0
3629,16,65.0,2382.0,0.0,30.2,95.0,26.3,63.0,6,16.1,4.7,22.0,50.0,2.0
3630,16,66.0,2397.0,0.26,26.7,95.0,26.3,64.0,6,16.1,4.7,21.0,50.0,2.0
3631,16,68.0,2464.0,0.0,38.4,95.0,26.3,64.0,6,16.1,4.7,22.0,50.0,2.0
3632,16,70.0,2508.0,0.52,32.5,95.0,26.3,64.0,6,16.1,4.7,23.0,50.0,2.0
3633,16,71.0,2569.0,0.46,27.8,95.0,26.3,65.0,6,16.1,4.7,20.0,50.0,2.0
3634,16,72.0,2585.0,0.15,27.5,95.0,26.3,65.0,6,16.1,4.7,15.0,70.0,0.0
3635,16,72.0,2604.0,0.0,27.5,95.0,26.3,65.0,6,16.1,4.7,9.0,70.0,1.0
3636,16,73.0,2624.0,0.0,27.5,95.0,26.3,67.0,6,16.1,4.7,9.0,70.0,1.0
3637,16,73.0,2643.0,0.0,27.5,95.0,26.3,67.0,6,16.1,4.7,14.0,70.0,0.0
3638,16,74.0,2658.0,0.0,27.5,95.0,26.3,67.0,6,16.1,4.7,13.0,70.0,0.0
3639,16,72.0,2632.0,-1.38,27.5,95.0,26.3,65.0,6,16.1,4.7,11.0,70.0,0.0
3640,16,66.0,2403.0,-1.56,27.1,95.0,26.3,65.0,6,16.1,4.7,11.0,70.0,0.0
3641,16,66.0,2368.0,0.2,26.7,95.0,26.3,65.0,6,16.1,4.7,11.0,50.0,0.0
3642,16,66.0,2399.0,0.2,26.7,95.0,26.3,62.0,6,16.1,4.7,14.0,50.0,0.0
3643,16,67.0,2425.0,0.0,26.7,95.0,26.3,62.0,6,16.1,4.7,13.0,50.0,0.0
3644,16,68.0,2451.0,0.24,27.5,95.0,26.3,62.0,6,16.1,4.7,13.0,50.0,0.0
3645,16,68.0,2468.0,0.0,27.1,95.0,26.3,60.0,6,16.1,4.7,12.0,50.0,0.0
3646,16,69.0,2495.0,0.0,27.1,95.0,26.3,60.0,6,16.1,4.7,11.0,50.0,0.0
3647,16,70.0,2521.0,0.0,27.1,95.0,26.3,60.0,6,16.1,4.7,12.0,50.0,0.0
3648,16,70.0,2541.0,0.0,27.1,95.0,26.3,62.0,6,16.1,4.7,12.0,50.0,0.0
3649,16,71.0,2548.0,0.24,27.5,95.0,26.3,62.0,6,16.1,4.7,12.0,50.0,0.0
3650,16,73.0,2683.0,0.29,46.7,95.0,26.3,62.0,6,16.1,4.7,13.0,70.0,0.0
3651,16,74.0,2675.0,0.23,27.5,95.0,26.3,63.0,6,16.1,4.7,14.0,70.0,0.0
3652,16,75.0,2694.0,0.17,27.8,95.0,26.3,63.0,6,16.1,4.7,13.0,70.0,0.0
3653,16,75.0,2684.0,0.15,27.8,95.0,26.3,63.0,6,16.1,4.7,13.0,70.0,0.0
3654,16,74.0,2668.0,-0.35,27.5,95.0,26.3,64.0,6,16.1,4.7,13.0,70.0,0.0
3655,16,73.0,2649.0,-0.27,27.5,95.0,26.3,64.0,6,16.1,4.7,9.0,70.0,1.0
3656,16,73.0,2621.0,0.0,27.5,95.0,26.3,64.0,6,16.1,4.7,9.0,70.0,1.0
3657,16,74.0,2658.0,0.0,37.3,95.0,26.3,63.0,6,16.1,4.7,15.0,70.0,0.0
3658,16,75.0,2701.0,0.44,39.2,95.0,26.3,63.0,6,16.1,4.7,16.0,70.0,0.0
3659,16,77.0,2654.0,0.22,27.8,95.0,26.3,63.0,6,16.1,4.7,15.0,70.0,0.0
3660,16,77.0,1812.0,0.24,25.1,95.0,26.3,64.0,6,16.1,4.7,15.0,50.0,1.0
3661,16,78.0,2267.0,0.23,26.3,95.0,26.3,64.0,6,16.1,4.7,15.0,50.0,1.0
3662,16,79.0,2265.0,0.0,26.3,95.0,26.3,64.0,6,16.1,4.7,18.0,50.0,1.0
3663,16,79.0,2282.0,0.0,26.3,95.0,26.3,65.0,6,16.1,4.7,38.0,50.0,1.0
3664,16,80.0,2286.0,0.0,26.3,95.0,26.3,65.0,6,16.1,4.7,40.0,50.0,1.0
3665,16,79.0,2266.0,-0.54,26.3,95.0,26.3,65.0,6,16.1,4.7,42.0,50.0,1.0
3666,16,77.0,2222.0,-0.46,26.3,95.0,26.3,66.0,6,16.1,4.7,44.0,50.0,1.0
3667,16,78.0,2267.0,0.0,39.6,95.0,26.3,66.0,6,16.1,4.7,45.0,50.0,1.0
3668,16,77.0,2198.0,-0.73,26.3,95.0,26.3,66.0,6,16.1,4.7,47.0,70.0,2.0
3669,16,75.0,2165.0,-0.51,25.9,95.0,26.3,66.0,6,16.1,4.7,47.0,70.0,2.0
3670,16,75.0,2168.0,-0.27,34.9,95.0,26.3,66.0,6,16.1,4.7,47.0,70.0,2.0
3671,16,74.0,2148.0,-0.26,36.5,95.0,26.3,66.0,6,16.1,4.7,47.0,70.0,2.0
3672,16,73.0,2095.0,-0.17,25.5,95.0,26.3,66.0,6,16.1,4.7,46.0,70.0,2.0
3673,16,72.0,2161.0,-0.29,25.5,95.0,26.3,66.0,6,16.1,4.7,51.0,70.0,2.0
3674,16,73.0,2082.0,-0.18,71.8,95.0,26.3,66.0,6,16.1,4.7,53.0,70.0,2.0
3675,16,73.0,2103.0,0.22,82.0,95.0,26.3,67.0,6,16.1,4.7,51.0,70.0,2.0
